2852		27 53 697 780
2852		53 697 780
2852		27 697 780
2852		697 780
2851		7 76 200 658
2851		76 200 658
2851		7 200 658
2851		7 76 658
2851		7 76 200
2851		200 658
2851		76 658
2851		76 200
2851		7 76
2851		5 145
2836		153 277
2783		266
2761		53 444
2757		76 158
2754		113 114
2748		2 236
2746		228 277
2739		172 549
2731		52 349
2727		36 38
2722		27 130
2718		183
2717		3 5
2714		171 172 173
2714		171 173
2714		171 172
2712		27 53 165 697
2712		53 165 697
2712		27 165 697
2712		165 697
2709		247
2708		52 385
2704		313
2692		27 53 165 172 697
2692		53 165 172 697
2692		27 165 172 697
2692		27 53 172 697
2692		27 53 165 172
2692		165 172 697
2692		53 172 697
2692		53 165 172
2692		27 172 697
2692		27 165 172
2692		2 27
2690		5 149
2687		27 120
2672		341 444
2663		27 69
2662		81 177
2651		155
2651		138
2643		71
2634		512
2626		57 272
2612		322 347
2607		165 271 705
2607		271 705
2607		165 705
2607		705
2596		53 98
2588		110 111
2588		111
2588		110
2570		64
2561		511
2547		1034
2536		169
2515		150
2512		3 4 5
2512		4 5
2509		2 81
2502		283
2492		425
2488		5 146
2480		53 172 173 174 175
2480		172 173 174 175
2480		53 173 174 175
2480		53 172 174 175
2480		173 174 175
2480		172 174 175
2480		53 174 175
2480		174 175
2480		98 174
2468		327 328
2452		29 152
2451		2 63
2434		759
2428		21 112 157
2420		1 3 5
2416		546
2412		501
2411		27 69 71
2411		69 71
2411		27 71
2395		30 128
2386		541
2384		243 284
2371		6
2369		1 2 3 4 5
2369		2 3 4 5
2369		1 3 4 5
2369		1 2 4 5
2369		1 2 3 5
2369		2 4 5
2369		2 3 5
2369		1 4 5
2369		1 2 5
2369		240
2353		325
2352		4 426
2348		239
2344		118
2343		27 53 113 697 780
2343		53 113 697 780
2343		27 113 697 780
2343		27 53 113 697
2343		113 697 780
2343		53 113 697
2343		27 113 697
2343		113 697
2335		27 483
2332		53 151
2328		75
2325		143
2324		149 207
2321		98 172
2321		135
2313		53 130
2310		112 160
2290		25 27
2288		27 53 511
2288		53 511
2288		27 511
2284		2 49
2284		1076
2281		59
2279		287
2271		112 164
2266		132
2265		128 130
2259		112 113 190
2259		113 190
2258		53 100
2253		368 707
2245		760
2244		45
2242		27 53 57
2232		31 33 113
2232		33 113
2232		31 113
2228		53 341 444
2228		53 341
2223		247 332
2218		243 283 284
2218		283 284
2218		243 283
2213		21 130
2208		113 114 115
2208		113 115
2206		2 21
2201		11
2200		165 271 705 706
2200		271 705 706
2200		165 705 706
2200		165 271 706
2200		705 706
2200		271 706
2199		104
2195		52 64
2194		267
2190		58 112
2184		27 484
2184		484
2178		21 52
2172		45 46
2170		76 112
2169		157 197
2159		21 98 112 157
2159		98 112 157
2159		21 98 157
2159		98 157
2149		51 294
2144		2 228 277
2143		166 530
2140		2 27 53
2140		447
2136		81 112 157
2136		98 106
2136		81 157
2133		172 173 178
2133		173 178
2133		74
2132		27 53 113 172 780
2132		53 113 172 780
2132		27 113 172 780
2132		27 53 172 780
2132		27 53 113 172
2132		113 172 780
2132		53 172 780
2132		53 113 172
2132		27 172 780
2132		27 113 172
2132		172 780
2130		80 332
2128		5 149 151
2128		149 151
2128		5 151
2126		730
2122		363
2120		9 289
2120		403
2120		167
2118		2 153 277
2116		106 107
2114		27 103
2105		351 463
2104		53 81
2099		244
2092		53 128
2087		57 157 177
2085		887
2074		449
2072		53 311
2071		128 151
2063		53 171 172 173 174
2063		171 172 173 174
2063		53 171 173 174
2063		53 171 172 174
2063		53 171 172 173
2063		171 173 174
2063		171 172 174
2063		112 157 177
2063		53 171 174
2063		53 171 173
2063		53 171 172
2063		171 174
2060		127 128 129 130
2060		128 129 130
2060		127 128 130
2060		127 128 129
2060		128 129
2060		127 128
2057		246
2055		27 53 172 173
2055		27 172 173
2050		27 104
2045		117 118
2038		112 810
2034		541 706
2032		27 167
2015		413
2009		53 228
1988		53 214
1982		749
1974		5 152
1970		52 113
1961		125
1959		1719
1952		44 112 113
1952		44 113
1951		149 150
1948		804
1944		27 483 484
1944		483 484
1940		27 53 483 484
1940		53 483 484
1940		27 53 484
1940		27 53 483
1940		53 484
1940		53 483
1936		98 100
1936		923
1934		112 157 189
1934		157 189
1934		112 189
1933		51 174
1928		453
1917		65 69
1914		3 236
1907		43 804
1906		3 29
1902		370
1894		2 53 228 277
1894		107 112 113
1894		53 228 277
1894		2 53 228
1894		107 112
1894		238
1887		164 193
1884		920
1880		433
1879		456
1876		52 166
1874		113 810
1872		530 605
1871		27 107
1869		57 172
1865		312
1861		561
1860		3 4 236
1860		4 236
1847		53 98 171
1847		98 171
1847		57 81
1838		629
1834		51 53 174
1825		50 133
1824		750
1820		27 689
1817		281
1815		82 706
1815		176
1813		230
1802		27 165 483
1802		165 483
1800		162
1798		29 335
1792		152 426
1788		21 197
1785		27 53 173 1311
1785		53 173 1311
1785		27 173 1311
1785		27 53 1311
1785		173 1311
1785		53 1311
1781		130 341
1778		53 177
1776		98 173
1774		52 65
1773		21 106 112
1773		52 76
1773		21 106
1772		670
1772		14
1767		5 160
1766		52 65 106 166
1766		65 106 166
1766		52 106 166
1766		52 65 166
1766		52 65 106
1766		106 166
1766		65 166
1766		65 106
1766		336
1764		57 112 2330
1764		112 2330
1764		29 426
1761		200 876
1760		81 172
1755		130 707
1753		14 17
1749		52 98
1748		184
1747		59 60 62
1747		60 62
1747		59 62
1747		59 60
1747		62
1747		60
1746		412
1745		874
1740		61 66
1733		351 463 494
1729		1 29
1725		27 53 151
1724		27 63
1724		21 80
1722		5 145 146
1722		145 146
1721		57 112 177
1721		100 101
1721		101
1718		730 1718 1719
1718		1718 1719
1718		730 1719
1718		730 1718
1718		1718
1718		116
1717		1 4 29
1711		820
1711		551
1710		172 193
1708		53 153
1707		323
1704		965
1699		27 109
1695		773
1691		138 200
1690		25 27 103
1690		25 103
1689		112 371
1688		53 98 174
1688		112 128
1687		129 154
1687		1429
1684		3 4 29
1684		400
1682		266 385
1681		25 27 103 104
1681		27 103 104
1681		25 103 104
1681		25 27 104
1681		103 104
1681		25 104
1676		56
1675		7 76 200 658 876
1675		76 200 658 876
1675		7 200 658 876
1675		7 76 658 876
1675		7 76 200 876
1675		200 658 876
1675		76 658 876
1675		76 200 876
1675		7 658 876
1675		7 200 876
1675		7 76 876
1675		658 876
1675		76 876
1675		7 876
1673		174 444
1669		174 341 444
1669		174 341
1667		612
1665		228 378
1661		979
1661		203
1657		500
1652		100 230
1651		27 165 484
1651		165 484
1644		36 37
1643		130 169
1643		470
1642		211
1638		21 98 106 112
1638		98 106 112
1638		21 98 106
1638		27 449
1634		961
1634		8
1632		53 174 214
1632		174 214
1628		502
1624		951
1623		5 144
1621		374 760
1621		330
1620		333
1618		80 313
1617		80 313 332
1617		313 332
1612		847
1610		112 213
1610		213
1608		256
1607		105 612
1606		222
1598		27 53 130 511
1598		53 130 511
1598		27 130 511
1598		27 53 130
1598		130 511
1598		866
1595		95
1590		27 53 120
1590		53 120
1588		53 174 341 444
1588		53 174 444
1588		53 174 341
1587		144 193 201 202
1587		193 201 202
1587		144 201 202
1587		144 193 202
1587		106 114 115
1587		57 112 1026
1587		201 202
1587		193 202
1587		144 202
1587		112 1026
1587		106 115
1587		106 114
1587		81 378
1587		445
1585		112 113 114 115
1585		112 114 115
1585		112 113 115
1585		112 113 114
1585		112 115
1585		112 114
1583		165 780
1583		1936
1580		871
1579		107 530
1578		734
1577		3 340
1577		340
1570		299 325
1569		57 94
1563		76 144 201
1563		76 201
1563		76 144
1563		27 38
1559		5 277
1559		307
1555		119
1554		2 53 153 277
1554		53 153 277
1554		2 53 153
1551		52 64 113
1551		64 113
1550		50 113
1549		25 53
1546		128 309
1544		57 129
1542		51 128
1539		27 494
1537		272 629
1536		27 444
1532		391
1530		2 151
1525		100 545
1524		27 679
1524		679
1523		719
1520		131 203
1519		5 149 150
1519		69 335
1519		5 150
1516		193 385
1515		596
1514		27 53 165 780
1514		53 165 780
1514		27 165 780
1514		620
1513		27 53 151 165
1513		53 151 165
1513		27 151 165
1513		151 165
1513		51 88
1512		53 123
1512		1892
1510		52 400
1510		251
1510		90
1506		353
1501		36 37 38 39
1501		37 38 39
1501		36 38 39
1501		36 37 39
1501		36 37 38
1501		38 39
1501		37 39
1501		37 38
1501		36 39
1501		39
1497		57 130
1496		264
1495		2 27 165
1495		2 165
1493		21 144 201
1493		21 201
1493		21 144
1493		630
1493		536
1488		27 53 172 173 175
1488		27 172 173 175
1488		27 53 173 175
1488		27 53 172 175
1488		27 173 175
1488		27 172 175
1488		27 53 175
1488		27 175
1488		338
1487		601 710
1487		81 706
1487		710
1486		52 164
1473		27 53 113 165 172 697 780
1473		53 113 165 172 697 780
1473		27 113 165 172 697 780
1473		27 53 165 172 697 780
1473		27 53 113 172 697 780
1473		27 53 113 165 697 780
1473		27 53 113 165 172 780
1473		27 53 113 165 172 697
1473		113 165 172 697 780
1473		53 165 172 697 780
1473		53 113 172 697 780
1473		53 113 165 697 780
1473		53 113 165 172 780
1473		53 113 165 172 697
1473		27 165 172 697 780
1473		27 113 172 697 780
1473		27 113 165 697 780
1473		27 113 165 172 780
1473		27 113 165 172 697
1473		27 53 172 697 780
1473		27 53 165 697 780
1473		27 53 165 172 780
1473		27 53 113 172 697
1473		27 53 113 165 780
1473		27 53 113 165 697
1473		27 53 113 165 172
1473		165 172 697 780
1473		113 172 697 780
1473		113 165 697 780
1473		113 165 172 780
1473		113 165 172 697
1473		53 172 697 780
1473		53 165 697 780
1473		53 165 172 780
1473		53 113 172 697
1473		53 113 165 780
1473		53 113 165 697
1473		53 113 165 172
1473		27 172 697 780
1473		27 165 697 780
1473		27 165 172 780
1473		27 113 172 697
1473		27 113 165 780
1473		27 113 165 697
1473		27 113 165 172
1473		27 53 113 165
1473		172 697 780
1473		165 697 780
1473		165 172 780
1473		113 172 697
1473		113 165 780
1473		113 165 697
1473		113 165 172
1473		53 113 165
1473		27 113 165
1473		113 165
1471		21 57 157
1471		770
1471		604
1468		81 385
1465		27 128
1464		209 224
1464		838
1462		494 689
1459		511 689
1456		749 750
1455		57 106 112
1455		57 106
1455		41 42
1455		42
1455		41
1454		590
1453		380
1453		179
1452		293
1450		184 293
1445		131 132
1445		571
1444		21 228
1443		128 151 407
1443		151 407
1443		128 407
1442		27 53 128
1442		52 81
1440		3 94
1433		318
1433		89
1431		52 193
1429		3 4 38
1429		4 38
1429		3 38
1428		128 572
1425		27 53 351
1420		284 324 491
1420		324 491
1420		284 491
1420		284 324
1420		491
1416		100 706
1412		53 174 177
1412		174 177
1411		27 165 483 484
1411		165 483 484
1407		27 53 165 483 484
1407		53 165 483 484
1407		27 53 165 484
1407		27 53 165 483
1407		53 165 484
1407		53 165 483
1407		21 172
1406		57 81 112
1406		27 63 109
1406		622
1404		21 341
1401		147
1396		98 228
1395		76 177
1391		21 202
1389		198
1388		52 322
1387		633
1385		53 98 171 172 173 174
1385		98 171 172 173 174
1385		53 98 172 173 174
1385		53 98 171 173 174
1385		53 98 171 172 174
1385		53 98 171 172 173
1385		98 172 173 174
1385		98 171 173 174
1385		98 171 172 174
1385		98 171 172 173
1385		53 98 173 174
1385		53 98 172 174
1385		53 98 172 173
1385		53 98 171 174
1385		53 98 171 173
1385		53 98 171 172
1385		98 173 174
1385		98 172 174
1385		98 172 173
1385		98 171 174
1385		98 171 173
1385		98 171 172
1385		53 98 173
1385		53 98 172
1382		21 170
1380		847 950
1380		950
1379		81 83
1379		27 65
1378		221 222
1378		221
1376		27 500
1376		2036
1375		661
1372		161 162
1372		158 368
1372		161
1367		2 65
1367		867
1366		2 128
1366		408
1365		193 238
1361		2 3 4 236
1361		2 4 236
1361		2 3 236
1358		130 341 342
1358		341 342
1358		130 342
1358		342
1356		285
1355		495
1354		70
1353		53 979
1350		106 112 160 488
1350		112 160 488
1350		106 160 488
1350		106 112 488
1350		106 112 160
1350		160 488
1350		112 488
1350		106 488
1350		106 160
1350		488
1348		106 112 113 190
1348		106 113 190
1348		106 112 190
1348		106 190
1348		83 541
1347		21 144 193 201
1347		21 193 201
1347		21 144 193
1347		21 193
1345		88 128
1344		297
1342		862
1341		27 53 103
1341		53 103
1341		8 74
1341		635
1339		52 1076
1336		21 177
1330		2 7
1327		434
1323		865 866
1323		865
1321		236 309
1320		177 407
1317		29 152 426
1316		27 100 101 120
1316		100 101 120
1316		27 101 120
1316		27 100 120
1316		27 100 101
1316		128 294
1316		101 120
1316		100 120
1316		27 101
1315		126 128 130
1315		126 130
1315		890
1313		52 193 385
1311		27 193
1310		57 81 112 177
1310		81 112 177
1310		57 81 177
1307		48
1306		53 81 174
1306		81 174
1306		27 112
1305		98 463
1305		1366
1301		82 83
1299		250 251
1299		250
1297		27 178
1293		1219
1291		52 349 496
1291		349 496
1291		52 496
1291		496
1288		61 66 257
1288		158 166
1288		76 193
1288		66 257
1288		397
1286		27 53 104
1286		53 104
1285		4 335
1280		2 243 283 284
1280		112 177 407
1280		2 283 284
1280		2 243 284
1280		2 243 283
1280		112 407
1280		2 284
1280		2 283
1280		2 243
1276		228 463
1273		2 546
1269		81 210
1269		1994
1268		533
1267		27 53 100
1266		609
1266		574
1264		131 144 201 203
1264		144 201 203
1264		131 201 203
1264		131 144 203
1264		131 144 201
1264		201 203
1264		144 203
1264		131 201
1264		131 144
1264		552
1262		128 508
1261		2 13 15 18
1261		2 15 18
1261		2 13 18
1261		2 13 15
1261		2 18
1261		2 15
1261		2 13
1259		53 109
1258		17 32 57
1258		32 57
1258		21 308
1258		17 57
1258		547
1258		526
1257		159
1255		2 5 53
1255		5 53
1254		269
1253		51 52 53
1253		51 52
1251		81 112 157 158
1251		112 157 158
1251		81 157 158
1251		157 158
1250		2 5 53 277
1250		53 57 128
1250		5 53 277
1250		2 5 277
1247		193 211 238
1247		211 238
1247		193 211
1247		143 146
1246		508 773
1245		123 173
1244		46 328
1244		582
1243		27 53 415 697 2237 2238
1243		53 415 697 2237 2238
1243		27 415 697 2237 2238
1243		27 53 697 2237 2238
1243		27 53 415 2237 2238
1243		27 53 415 697 2238
1243		27 53 415 697 2237
1243		415 697 2237 2238
1243		53 697 2237 2238
1243		53 415 2237 2238
1243		53 415 697 2238
1243		53 415 697 2237
1243		27 697 2237 2238
1243		27 415 2237 2238
1243		27 415 697 2238
1243		27 415 697 2237
1243		27 53 2237 2238
1243		27 53 697 2238
1243		27 53 697 2237
1243		27 53 415 2238
1243		27 53 415 2237
1243		27 53 415 697
1243		697 2237 2238
1243		415 2237 2238
1243		415 697 2238
1243		415 697 2237
1243		53 2237 2238
1243		53 697 2238
1243		53 697 2237
1243		53 415 2238
1243		53 415 2237
1243		53 415 697
1243		27 2237 2238
1243		27 697 2238
1243		27 697 2237
1243		27 415 2238
1243		27 415 2237
1243		27 415 697
1243		27 53 2238
1243		27 53 2237
1243		2237 2238
1243		697 2238
1243		697 2237
1243		415 2238
1243		415 2237
1243		415 697
1243		239 240
1243		53 2238
1243		53 2237
1243		27 2238
1243		27 2237
1243		2238
1243		2237
1242		2 98
1241		386
1239		51 57
1239		329
1237		5 143 146
1237		65 546
1237		5 143
1235		112 128 157
1235		128 157
1231		21 378
1230		57 707
1229		27 65 69 70 71
1229		65 69 70 71
1229		27 69 70 71
1229		27 65 70 71
1229		27 65 69 71
1229		27 65 69 70
1229		69 70 71
1229		65 70 71
1229		65 69 71
1229		65 69 70
1229		27 70 71
1229		27 69 70
1229		27 65 71
1229		27 65 70
1229		27 65 69
1229		70 71
1229		69 70
1229		65 71
1229		65 70
1229		27 70
1227		5 147
1226		151 309
1224		76 144 193 201
1224		76 193 201
1224		76 144 193
1220		687
1219		1 4 335
1219		1 335
1217		27 447
1216		382
1215		24 465
1214		112 157 189 190
1214		157 189 190
1214		112 189 190
1214		112 157 190
1214		189 190
1214		157 190
1213		83 94
1210		126 127 128 129 130
1210		126 128 129 130
1210		126 127 129 130
1210		126 127 128 130
1210		126 127 128 129
1210		126 129 130
1210		126 128 129
1210		126 127 130
1210		126 127 129
1210		126 127 128
1210		126 129
1210		126 127
1208		1034 1219
1207		1198
1206		1 2 309
1206		663
1202		21 57 157 177 197
1202		57 157 177 197
1202		21 157 177 197
1202		21 57 177 197
1202		21 57 157 197
1202		21 57 157 177
1202		157 177 197
1202		57 177 197
1202		57 157 197
1202		21 177 197
1202		21 157 197
1202		21 157 177
1202		21 57 197
1202		21 57 177
1202		177 197
1202		57 197
1202		52 308
1201		128 773
1197		76 106 112 487
1197		106 112 487
1197		76 112 487
1197		76 106 487
1197		76 106 112
1197		112 487
1197		106 487
1197		76 487
1197		76 106
1197		487
1196		830
1195		152 227
1192		106 107 112 113
1192		2 27 53 165
1192		106 107 113
1192		106 107 112
1192		53 311 415
1192		45 46 47
1192		3 4 335
1192		2 53 165
1192		311 415
1192		46 47
1192		45 47
1192		3 335
1192		47
1191		3 426
1189		191
1187		27 38 494
1187		38 494
1186		27 53 511 689
1186		53 511 689
1186		27 511 689
1186		27 53 689
1186		53 689
1186		27 191
1184		52 81 385
1183		75 113
1182		27 69 71 191
1182		69 71 191
1182		27 71 191
1182		27 69 191
1182		71 191
1182		69 191
1182		437
1180		52 64 75 113 780
1180		64 75 113 780
1180		52 75 113 780
1180		52 64 113 780
1180		52 64 75 780
1180		52 64 75 113
1180		75 113 780
1180		64 113 780
1180		64 75 780
1180		64 75 113
1180		52 113 780
1180		52 75 780
1180		52 75 113
1180		52 64 780
1180		52 64 75
1180		75 780
1180		64 780
1180		64 75
1180		52 780
1180		52 75
1180		645
1179		170 707
1178		302
1175		27 51 53 697
1175		51 53 697
1175		27 51 697
1175		51 697
1175		1218
1173		27 53 444
1173		189 335
1171		52 81 210 385 572
1171		81 210 385 572
1171		52 210 385 572
1171		52 81 385 572
1171		52 81 210 572
1171		52 81 210 385
1171		210 385 572
1171		81 385 572
1171		81 210 572
1171		81 210 385
1171		52 385 572
1171		52 210 572
1171		52 210 385
1171		52 81 572
1171		52 81 210
1171		385 572
1171		210 572
1171		210 385
1171		81 572
1171		52 572
1171		52 210
1171		223
1169		914
1168		288
1164		200 262
1163		839
1161		100 545 706
1161		545 706
1160		316 415
1159		158 316 368 443
1159		316 368 443
1159		158 368 443
1159		158 316 443
1159		158 316 368
1159		368 443
1159		316 443
1159		316 368
1159		158 443
1159		158 316
1159		443
1158		396
1157		21 351
1156		112 113 157
1156		113 157
1156		88 633
1156		49 80
1156		9 57
1155		354
1154		13 376
1147		27 114
1147		242
1146		988
1145		21 100
1145		2 867
1144		5 149 152
1144		149 152
1143		53 113 174
1143		113 174
1141		454
1139		27 53 447
1139		53 447
1138		83 225 541 706 791
1138		225 541 706 791
1138		83 541 706 791
1138		83 225 541 791
1138		83 225 541 706
1138		541 706 791
1138		225 541 791
1138		225 541 706
1138		83 541 791
1138		83 541 706
1138		83 225 541
1138		541 791
1138		225 541
1137		81 106 112 158
1137		106 112 158
1137		81 106 158
1137		81 106 112
1137		106 158
1137		81 106
1137		51 130
1135		1366 2035 2036
1135		2035 2036
1135		1366 2036
1135		1366 2035
1135		2035
1133		862 863
1133		863
1132		27 53 311
1132		76 202
1132		27 311
1129		27 53 151 165 979
1129		5 145 149 150 151
1129		145 149 150 151
1129		53 151 165 979
1129		27 151 165 979
1129		27 53 165 979
1129		27 53 151 979
1129		5 149 150 151
1129		5 145 150 151
1129		5 145 149 151
1129		5 145 149 150
1129		151 165 979
1129		149 150 151
1129		145 150 151
1129		145 149 151
1129		145 149 150
1129		53 165 979
1129		53 151 979
1129		27 165 979
1129		27 151 979
1129		27 53 979
1129		5 150 151
1129		5 145 151
1129		5 145 150
1129		5 145 149
1129		165 979
1129		151 979
1129		150 151
1129		145 151
1129		145 150
1129		145 149
1129		83 100
1129		27 979
1128		25 27 53
1128		57 202
1126		1 3 4 335
1126		1 3 335
1126		139
1124		113 605
1124		634
1123		634 635
1123		563
1122		5 145 146 147
1122		145 146 147
1122		5 146 147
1122		5 145 147
1122		146 147
1122		145 147
1122		7 65
1122		2199
1121		401
1120		87
1118		308 322
1117		113 172 173 175
1117		113 173 175
1117		113 172 175
1117		113 172 173
1117		113 175
1117		113 173
1116		228 351 463
1116		228 351
1115		53 81 174 177
1115		81 174 177
1115		53 81 177
1115		49 322
1114		1367
1111		27 53 415 780 1993 1994
1111		53 415 780 1993 1994
1111		27 415 780 1993 1994
1111		27 53 780 1993 1994
1111		27 53 415 1993 1994
1111		27 53 415 780 1994
1111		27 53 415 780 1993
1111		415 780 1993 1994
1111		53 780 1993 1994
1111		53 415 1993 1994
1111		53 415 780 1994
1111		53 415 780 1993
1111		27 780 1993 1994
1111		27 415 1993 1994
1111		27 415 780 1994
1111		27 415 780 1993
1111		27 53 1993 1994
1111		27 53 780 1994
1111		27 53 780 1993
1111		27 53 415 1994
1111		27 53 415 1993
1111		27 53 415 780
1111		780 1993 1994
1111		415 1993 1994
1111		415 780 1994
1111		415 780 1993
1111		53 1993 1994
1111		53 780 1994
1111		53 780 1993
1111		53 415 1994
1111		53 415 1993
1111		53 415 780
1111		27 1993 1994
1111		27 780 1994
1111		27 780 1993
1111		27 415 1994
1111		27 415 1993
1111		27 415 780
1111		27 53 1994
1111		27 53 1993
1111		3 4 426
1111		1993 1994
1111		780 1994
1111		780 1993
1111		415 1994
1111		415 1993
1111		415 780
1111		172 706
1111		53 1994
1111		53 1993
1111		27 1994
1111		27 1993
1111		1993
1110		1004
1108		57 113
1107		21 78 79 80
1107		21 79 80
1107		21 78 80
1107		21 78 79
1107		21 322
1107		21 79
1107		21 78
1106		88 112
1106		57 508
1104		27 88
1104		226
1103		751
1102		27 53 130 171 511
1102		53 130 171 511
1102		27 130 171 511
1102		27 63 108 109
1102		27 53 171 511
1102		27 53 130 171
1102		130 171 511
1102		53 171 511
1102		53 130 171
1102		27 171 511
1102		27 130 171
1102		27 108 109
1102		27 63 108
1102		27 53 171
1102		171 511
1102		130 171
1102		27 171
1102		27 108
1100		172 271
1099		787
1097		27 98 167
1097		21 98 228
1097		98 167
1096		57 112 198
1096		112 198
1096		57 198
1095		27 166
1093		52 57
1093		702
1092		51 88 633
1092		4 29 426
1092		51 633
1092		644
1091		665
1090		3 30
1089		27 53 57 128
1089		27 57 128
1088		27 351 608
1088		351 608
1088		74 253
1088		27 608
1088		27 123
1088		608
1088		253
1087		5 112
1087		955
1087		849
1085		82 83 225 706 791
1085		82 225 706 791
1085		82 83 706 791
1085		82 83 225 791
1085		82 83 225 706
1085		112 113 453
1085		82 706 791
1085		82 225 791
1085		82 225 706
1085		82 83 791
1085		82 83 706
1085		82 83 225
1085		27 38 351
1085		113 453
1085		112 453
1085		82 791
1085		82 225
1085		38 351
1084		106 112 113 453
1084		106 113 453
1084		106 112 453
1084		106 453
1082		483 485
1082		485
1081		770 771
1081		771
1080		4 29 152
1080		112 197
1080		4 152
1080		1192
1079		50 113 133
1079		239 289
1079		113 133
1078		1238
1074		220 221 222
1074		220 222
1074		220 221
1074		2279
1074		220
1073		27 1227
1073		1227
1072		1 4 29 155
1072		113 341 444
1072		4 29 155
1072		1 29 155
1072		1 4 155
1072		113 444
1072		113 341
1072		29 155
1072		4 155
1072		1 155
1069		130 168
1069		835
1069		168
1068		21 44 98 112
1068		44 98 112
1068		21 44 112
1068		21 44 98
1068		44 98
